evening,https://www.youtube.com/watch?v=vB72KncjZis,vB72KncjZis,3S
Europe,https://www.youtube.com/watch?v=ko_3tCyv_Dg,ko_3tCyv_Dg,4S
ethics,https://www.youtube.com/watch?v=VdG0pGDoCzM,VdG0pGDoCzM,4S
establish,https://www.youtube.com/watch?v=V762TGrdsYI,V762TGrdsYI,6S
Essel World,https://www.youtube.com/watch?v=IqAQQves3xE,IqAQQves3xE,5S
escape,https://www.youtube.com/watch?v=1mWlliCFyxM,1mWlliCFyxM,4S
"eraser, rubber",https://www.youtube.com/watch?v=5mRd9gulCKs,5mRd9gulCKs,5S
example,https://www.youtube.com/watch?v=7PKlEo-ZLME,7PKlEo-ZLME,4S
excuse,https://www.youtube.com/watch?v=syXsQXIoZEI,syXsQXIoZEI,6S
excuse me,https://www.youtube.com/watch?v=SMEVutE0yBw,SMEVutE0yBw,4S
"excrement, faeces, potty",https://www.youtube.com/watch?v=C_VE9wu76So,C_VE9wu76So,4S
exclude,https://www.youtube.com/watch?v=BN8N3UwtL00,BN8N3UwtL00,5S
excited,https://www.youtube.com/watch?v=fe3uPTqXfxQ,fe3uPTqXfxQ,4S
"exchange, swap, transaction",https://www.youtube.com/watch?v=Pro1Tbg-LE8,Pro1Tbg-LE8,3S
exchange positions,https://www.youtube.com/watch?v=VGa4oRGUQ-w,VGa4oRGUQ-w,4S
form sign 2,https://www.youtube.com/watch?v=K5qR4GaiYqc,K5qR4GaiYqc,7S
form sign 1,https://www.youtube.com/watch?v=VyDyh75isWg,VyDyh75isWg,6S
forgive,https://www.youtube.com/watch?v=tZRz_YRiaYw,tZRz_YRiaYw,8S
forever,https://www.youtube.com/watch?v=pAtADV-ujaQ,pAtADV-ujaQ,4S
forest,https://www.youtube.com/watch?v=mq9WIJ0BxY8,mq9WIJ0BxY8,5S
forehead,https://www.youtube.com/watch?v=wyDi2hGYZmg,wyDi2hGYZmg,5S
force,https://www.youtube.com/watch?v=3I2-zG4Ymb4,3I2-zG4Ymb4,4S
foot body part,https://www.youtube.com/watch?v=vawgyWPeIiM,vawgyWPeIiM,5S
food,https://www.youtube.com/watch?v=IVY4EYIVHMI,IVY4EYIVHMI,4S
follow,https://www.youtube.com/watch?v=VJNSZFoRLzE,VJNSZFoRLzE,4S
fog,https://www.youtube.com/watch?v=6c8Zy5HvpQQ,6c8Zy5HvpQQ,5S
fly,https://www.youtube.com/watch?v=CqilPDcjxRc,CqilPDcjxRc,4S
flute,https://www.youtube.com/watch?v=biSlYwhDtc4,biSlYwhDtc4,7S
form sign 3,https://www.youtube.com/watch?v=B2JFlPUsxQY,B2JFlPUsxQY,8S
former,https://www.youtube.com/watch?v=KAsaLUHY0y4,KAsaLUHY0y4,5S
foundation organization,https://www.youtube.com/watch?v=E_bwQ8SGo8w,E_bwQ8SGo8w,7S
friend,https://www.youtube.com/watch?v=z2B7VrBSA5c,z2B7VrBSA5c,5S
Friday,https://www.youtube.com/watch?v=IOS2_Xy4yg0,IOS2_Xy4yg0,5S
fresh,https://www.youtube.com/watch?v=pobP84igDt4,pobP84igDt4,4S
freeze,https://www.youtube.com/watch?v=AVjyszuck8E,AVjyszuck8E,3S
France,https://www.youtube.com/watch?v=zpDZzjRrUmk,zpDZzjRrUmk,4S
fox,https://www.youtube.com/watch?v=IWBVW-QyFEw,IWBVW-QyFEw,6S
four cricket,https://www.youtube.com/watch?v=Ht6fXw6roFc,Ht6fXw6roFc,4S
funny,https://www.youtube.com/watch?v=VORmSzXh6YU,VORmSzXh6YU,5S
funeral pyre,https://www.youtube.com/watch?v=50ifEC4lOTQ,50ifEC4lOTQ,5S
funeral meaning 2,https://www.youtube.com/watch?v=YVDtfcK77FA,YVDtfcK77FA,30S
funeral cremation,https://www.youtube.com/watch?v=oQNOHd5JtqA,oQNOHd5JtqA,11S
"fun, joke",https://www.youtube.com/watch?v=yLnePZ71izk,yLnePZ71izk,5S
full,https://www.youtube.com/watch?v=6KSKyvfyJGs,6KSKyvfyJGs,4S
full stomach sign 2,https://www.youtube.com/watch?v=bgwSjzhyPs8,bgwSjzhyPs8,4S
full stomach sign 1,https://www.youtube.com/watch?v=0cLdo9cL7y4,0cLdo9cL7y4,5S
frustrate,https://www.youtube.com/watch?v=fhURcNQNqgo,fhURcNQNqgo,5S
fruits,https://www.youtube.com/watch?v=oeH2BtfiHVI,oeH2BtfiHVI,5S
from,https://www.youtube.com/watch?v=lW8hheG6HgY,lW8hheG6HgY,5S
frisbee,https://www.youtube.com/watch?v=ru9ZDRu566k,ru9ZDRu566k,6S
future,https://www.youtube.com/watch?v=iT0YsG0QkbU,iT0YsG0QkbU,5S
fingerspell,https://www.youtube.com/watch?v=TDdKRcFO4k8,TDdKRcFO4k8,4S
debit card sign 1,https://www.youtube.com/watch?v=VPU-Gw_h9ko,VPU-Gw_h9ko,4S
debate meaning,https://www.youtube.com/watch?v=7z7NAx8_5n4,7z7NAx8_5n4,27S
Deaf,https://www.youtube.com/watch?v=F8ZmweysvHM,F8ZmweysvHM,4S
"deadline, time limit sign 4",https://www.youtube.com/watch?v=aUL73h0mbYg,aUL73h0mbYg,5S
"deadline, time limit sign 3",https://www.youtube.com/watch?v=1eodwdZ3isc,1eodwdZ3isc,3S
"deadline, time limit sign 2",https://www.youtube.com/watch?v=FD8LpV-MqEM,FD8LpV-MqEM,5S
"deadline, time limit sign 1",https://www.youtube.com/watch?v=c4_wAHzGCiw,c4_wAHzGCiw,4S
days before,https://www.youtube.com/watch?v=ke1DcSSwifs,ke1DcSSwifs,10S
Czech Republic,https://www.youtube.com/watch?v=md3sDbLwP_I,md3sDbLwP_I,4S
Cyprus,https://www.youtube.com/watch?v=wEfxi8YvQLI,wEfxi8YvQLI,4S
cylinder sign 2,https://www.youtube.com/watch?v=ZsQKzWzog3w,ZsQKzWzog3w,5S
cylinder sign 1,https://www.youtube.com/watch?v=n7Ikc1zpm-o,n7Ikc1zpm-o,5S
cycling,https://www.youtube.com/watch?v=ioEb1Aqyq10,ioEb1Aqyq10,4S
cutlery,https://www.youtube.com/watch?v=YzMaVzYqmoI,YzMaVzYqmoI,7S
cute,https://www.youtube.com/watch?v=bbWGXTXiw4k,bbWGXTXiw4k,4S
cut,https://www.youtube.com/watch?v=FDpm4DIIUqI,FDpm4DIIUqI,3S
"cut, trim, snip, clip",https://www.youtube.com/watch?v=sNQ2sQ75wJ8,sNQ2sQ75wJ8,5S
congratulations,https://www.youtube.com/watch?v=c9hrMSMJFgw,c9hrMSMJFgw,4S
confused (sign 2),https://www.youtube.com/watch?v=U1TZROWBuoo,U1TZROWBuoo,6S
confused (sign 1),https://www.youtube.com/watch?v=g1xpvj7Xu3A,g1xpvj7Xu3A,5S
confirm (sign 2),https://www.youtube.com/watch?v=RZo8XEvx1G8,RZo8XEvx1G8,5S
confirm (sign 1),https://www.youtube.com/watch?v=Fls8pLxuhZs,Fls8pLxuhZs,5S
confidence,https://www.youtube.com/watch?v=s1tq1t4LDuM,s1tq1t4LDuM,5S
conference (sign 3),https://www.youtube.com/watch?v=YXM8FEEsI_A,YXM8FEEsI_A,6S
conference (sign 2),https://www.youtube.com/watch?v=0_dU4pT_Ch4,0_dU4pT_Ch4,5S
conference (sign 1),https://www.youtube.com/watch?v=przV2cLTG_4,przV2cLTG_4,5S
condom,https://www.youtube.com/watch?v=rrjpij1UdL0,rrjpij1UdL0,4S
conclude,https://www.youtube.com/watch?v=EGt1EA-YBNw,EGt1EA-YBNw,6S
concept,https://www.youtube.com/watch?v=lF3h9t_N8fA,lF3h9t_N8fA,4S
community,https://www.youtube.com/watch?v=6f0v-e468AI,6f0v-e468AI,5S
hygiene sign 2,https://www.youtube.com/watch?v=MeJB3ZRQQcY,MeJB3ZRQQcY,5S
hygiene sign 1,https://www.youtube.com/watch?v=1T-rlcPbebo,1T-rlcPbebo,5S
hygiene meaning sign 2,https://www.youtube.com/watch?v=Kg_T4wAJNII,Kg_T4wAJNII,20S
hygiene meaning sign 1,https://www.youtube.com/watch?v=Hbj74PbhIzc,Hbj74PbhIzc,15S
Hyderabad,https://www.youtube.com/watch?v=LAesnbDezYY,LAesnbDezYY,5S
husband,https://www.youtube.com/watch?v=e-oFpEWqbFI,e-oFpEWqbFI,3S
"hurry up, quickly",https://www.youtube.com/watch?v=oSXFhrjLVAI,oSXFhrjLVAI,4S
hurdle race,https://www.youtube.com/watch?v=X7vnmMCdV48,X7vnmMCdV48,4S
hungry sign 2,https://www.youtube.com/watch?v=wYeLqdSCZR8,wYeLqdSCZR8,4S
hungry sign 1,https://www.youtube.com/watch?v=Hx_qIWAYD-g,Hx_qIWAYD-g,5S
Hungary,https://www.youtube.com/watch?v=YRc3fxOAnOg,YRc3fxOAnOg,3S
humid,https://www.youtube.com/watch?v=1O3tCXovrw8,1O3tCXovrw8,5S
humble,https://www.youtube.com/watch?v=XnkB49W7JEI,XnkB49W7JEI,4S
hot air balloon,https://www.youtube.com/watch?v=LFAMKxEzB_g,LFAMKxEzB_g,5S
huge,https://www.youtube.com/watch?v=IUxURsL66jY,IUxURsL66jY,4S
hug,https://www.youtube.com/watch?v=z_kjd4rGuag,z_kjd4rGuag,5S
Huawei Mobile,https://www.youtube.com/watch?v=xuh2imuKrI0,xuh2imuKrI0,6S
HTC Mobile,https://www.youtube.com/watch?v=5-z6W_-oGLA,5-z6W_-oGLA,6S
Hrithik Roshan,https://www.youtube.com/watch?v=Exr3hQh_a6Q,Exr3hQh_a6Q,4S
how many,https://www.youtube.com/watch?v=kjbYH9I5O4U,kjbYH9I5O4U,4S
how meaning,https://www.youtube.com/watch?v=AXe4E38O_ck,AXe4E38O_ck,19S
housefly,https://www.youtube.com/watch?v=EWUNJsze6aE,EWUNJsze6aE,6S
"house, home",https://www.youtube.com/watch?v=U--0FZU2bDg,U--0FZU2bDg,4S
"hot, scorching",https://www.youtube.com/watch?v=MF1FXsA8yXw,MF1FXsA8yXw,5S
hour,https://www.youtube.com/watch?v=fNAwhyttX0Y,fNAwhyttX0Y,3S
hotel,https://www.youtube.com/watch?v=RpoDGwIp43s,RpoDGwIp43s,5S
hot,https://www.youtube.com/watch?v=OcSgDKInrg8,OcSgDKInrg8,4S
how much meaning,https://www.youtube.com/watch?v=3fh4S64bvM4,3fh4S64bvM4,16S
Reliance (Mobile),https://www.youtube.com/watch?v=ILXJO86NsG8,ILXJO86NsG8,6S
relay race (sign 1),https://www.youtube.com/watch?v=KVxHxFu6C1U,KVxHxFu6C1U,4S
relay race (sign 2),https://www.youtube.com/watch?v=B2eH7OwcKQ0,B2eH7OwcKQ0,5S
rehabilitation (sign 1),https://www.youtube.com/watch?v=sDvfKoCt0nI,sDvfKoCt0nI,3S
rehabilitation (sign 2),https://www.youtube.com/watch?v=6bb5IDbiyzw,6bb5IDbiyzw,3S
regular (sign 1),https://www.youtube.com/watch?v=sZXEa_h85YQ,sZXEa_h85YQ,5S
regular (sign 2),https://www.youtube.com/watch?v=UwWaRajzxt0,UwWaRajzxt0,4S
regret (sign 1),https://www.youtube.com/watch?v=ekGqhBY4SZE,ekGqhBY4SZE,4S
religion (sign 1),https://www.youtube.com/watch?v=wClUzDG34wQ,wClUzDG34wQ,4S
4 four,https://www.youtube.com/watch?v=ouQmvo795rE,ouQmvo795rE,5S
14 fourteen,https://www.youtube.com/watch?v=nGiuyZ9jIds,nGiuyZ9jIds,4S
5 five,https://www.youtube.com/watch?v=BYnUpQfk3Ts,BYnUpQfk3Ts,5S
500 five hundred,https://www.youtube.com/watch?v=f2RCrBoqFVw,f2RCrBoqFVw,4S
Numbers (0-1 crore),https://www.youtube.com/watch?v=sVT6S-xJcbQ,sVT6S-xJcbQ,2M8S
Allahabad Bank,https://www.youtube.com/watch?v=Wi0iDXiVO3Q,Wi0iDXiVO3Q,5S
bank account number,https://www.youtube.com/watch?v=MUALhjDPcdE,MUALhjDPcdE,4S
bank branch address,https://www.youtube.com/watch?v=cEclg4wFkQY,cEclg4wFkQY,5S
bank branch code,https://www.youtube.com/watch?v=XV9orqztWis,XV9orqztWis,7S
bank branch name,https://www.youtube.com/watch?v=C6NYbD05HIo,C6NYbD05HIo,6S
Bank of Baroda,https://www.youtube.com/watch?v=9jYJjEHnKTw,9jYJjEHnKTw,5S
Bank of Maharashtra,https://www.youtube.com/watch?v=0RIpHMSqV4c,0RIpHMSqV4c,4S
Canara Bank,https://www.youtube.com/watch?v=PlEUE-SExy8,PlEUE-SExy8,5S
cheque drop box,https://www.youtube.com/watch?v=G6aKn9zvQ8g,G6aKn9zvQ8g,8S
CIF Number,https://www.youtube.com/watch?v=araXKMU7R4g,araXKMU7R4g,8S
Corporation Bank,https://www.youtube.com/watch?v=xHgqrgu0NB0,xHgqrgu0NB0,4S
Kotak Mahindra Bank,https://www.youtube.com/watch?v=1MPaj2JcH1c,1MPaj2JcH1c,5S
Know Your Customer KYC Form,https://www.youtube.com/watch?v=qjRRaPtsqf4,qjRRaPtsqf4,8S
Karnataka Bank,https://www.youtube.com/watch?v=dxvGVA3-j9k,dxvGVA3-j9k,5S
J K Bank,https://www.youtube.com/watch?v=h70xLaGjPIM,h70xLaGjPIM,5S
"internet banking, online banking, web banking",https://www.youtube.com/watch?v=1RxiKpQqaJM,1RxiKpQqaJM,5S
interest on savings account,https://www.youtube.com/watch?v=BWWtThOnwkE,BWWtThOnwkE,7S
IFSC,https://www.youtube.com/watch?v=IB4I1T_sQxo,IB4I1T_sQxo,5S
IDFC Bank,https://www.youtube.com/watch?v=S4Ygl6RqD98,S4Ygl6RqD98,5S
IDBI Bank,https://www.youtube.com/watch?v=_K6fZSaEvfY,_K6fZSaEvfY,6S
ICICI Bank,https://www.youtube.com/watch?v=oRcnRJ4g8GY,oRcnRJ4g8GY,6S
HSBC Bank,https://www.youtube.com/watch?v=575bTm_lAtE,575bTm_lAtE,5S
HDFC  Bank,https://www.youtube.com/watch?v=W8DhdsaqA1A,W8DhdsaqA1A,6S
"fixed deposit, FD",https://www.youtube.com/watch?v=UB4Z8Wzkj5g,UB4Z8Wzkj5g,4S
deposit slip,https://www.youtube.com/watch?v=1OZTqBF7fFg,1OZTqBF7fFg,8S
"demand draft, DD",https://www.youtube.com/watch?v=E4_sAfIiflQ,E4_sAfIiflQ,6S
Vijaya Bank,https://www.youtube.com/watch?v=f0lX1hYxleg,f0lX1hYxleg,6S
Union Bank of India,https://www.youtube.com/watch?v=7D-_Ilut5Ns,7D-_Ilut5Ns,5S
UCO Bank,https://www.youtube.com/watch?v=tF3WaFt4kdY,tF3WaFt4kdY,6S
"transfer fee, transaction charge",https://www.youtube.com/watch?v=o95thycjZd0,o95thycjZd0,8S
transfer money,https://www.youtube.com/watch?v=_32XeMNyuxs,_32XeMNyuxs,6S
tax,https://www.youtube.com/watch?v=ay7OzoG5fk8,ay7OzoG5fk8,5S
"State Bank of India, SBI",https://www.youtube.com/watch?v=yQ1BONWNLrE,yQ1BONWNLrE,6S
South Indian Bank,https://www.youtube.com/watch?v=OYENl3VfTb4,OYENl3VfTb4,5S
share market,https://www.youtube.com/watch?v=VcOM49u8maQ,VcOM49u8maQ,3S
recurring deposit,https://www.youtube.com/watch?v=Hj28Cttz1Rs,Hj28Cttz1Rs,4S
Punjab National Bank,https://www.youtube.com/watch?v=HE1mqIDP_Ik,HE1mqIDP_Ik,5S
Paytm Payments Bank,https://www.youtube.com/watch?v=2KrNWzeY_dU,2KrNWzeY_dU,6S
passbook bank,https://www.youtube.com/watch?v=FIYZhJAQ3Qo,FIYZhJAQ3Qo,5S
Oriental Bank of Commerce,https://www.youtube.com/watch?v=JmPgvxIFzGE,JmPgvxIFzGE,6S
nominee,https://www.youtube.com/watch?v=xbBwbQ6AZv4,xbBwbQ6AZv4,7S
withdraw money from bank,https://www.youtube.com/watch?v=4ANEdd5HfAs,4ANEdd5HfAs,6S
tug of war Haryana,https://www.youtube.com/watch?v=VfKd7mog6AA,VfKd7mog6AA,7S
test Indore,https://www.youtube.com/watch?v=_CKSfuSN8qY,_CKSfuSN8qY,5S
rock climbing Gujarat,https://www.youtube.com/watch?v=ojCn0dDr1m0,ojCn0dDr1m0,9S
English Mumbai,https://www.youtube.com/watch?v=KAyF64u5G0w,KAyF64u5G0w,4S
"darts Munger, Bihar",https://www.youtube.com/watch?v=gfDGWjaDaTk,gfDGWjaDaTk,6S
banner Hyderabad,https://www.youtube.com/watch?v=jhJGHoYO_T4,jhJGHoYO_T4,5S
barricade Gujarat,https://www.youtube.com/watch?v=IH3kcXKQgt4,IH3kcXKQgt4,5S
banner Gujarat,https://www.youtube.com/watch?v=5oxAsvVFIqs,5oxAsvVFIqs,4S
"bandit Munger, Bihar",https://www.youtube.com/watch?v=MOy1x8EroPs,MOy1x8EroPs,4S
"bandh, general strike Munger, Bihar",https://www.youtube.com/watch?v=mrKqXT7mi94,mrKqXT7mi94,5S
website,https://www.youtube.com/watch?v=MwHD6LxnfXo,MwHD6LxnfXo,4S
video call,https://www.youtube.com/watch?v=WwlvxaeHNGI,WwlvxaeHNGI,5S
Tom and Jerry,https://www.youtube.com/watch?v=oDkQtwBcNJE,oDkQtwBcNJE,7S
social networking site,https://www.youtube.com/watch?v=4LcgJGBIhMY,4LcgJGBIhMY,30S
serial TV sign 2,https://www.youtube.com/watch?v=jsM5s7HUAhQ,jsM5s7HUAhQ,4S
serial TV sign 1,https://www.youtube.com/watch?v=amB7PkF8fWQ,amB7PkF8fWQ,5S
record video sign 2,https://www.youtube.com/watch?v=PVdmrokA81k,PVdmrokA81k,4S
record video sign 1,https://www.youtube.com/watch?v=pTbDCcIMvpM,pTbDCcIMvpM,4S
post video,https://www.youtube.com/watch?v=SaqUZcI2zDA,SaqUZcI2zDA,7S
Netflix,https://www.youtube.com/watch?v=Oiewyo7WQ4w,Oiewyo7WQ4w,4S
messages videos,https://www.youtube.com/watch?v=Q65na_iR_HQ,Q65na_iR_HQ,6S
message video,https://www.youtube.com/watch?v=BVtBleg0HgA,BVtBleg0HgA,5S
like social media sign 2,https://www.youtube.com/watch?v=5-vEsZ3vXPs,5-vEsZ3vXPs,4S
like social media sign 1,https://www.youtube.com/watch?v=WFrPLJ77amU,WFrPLJ77amU,4S
hashtag,https://www.youtube.com/watch?v=VX-0YdOVhIE,VX-0YdOVhIE,3S
block block someone on social media,https://www.youtube.com/watch?v=F_07ySQ8wso,F_07ySQ8wso,17S
Batman,https://www.youtube.com/watch?v=ohjswsB3XdQ,ohjswsB3XdQ,5S
Amazon sign 3,https://www.youtube.com/watch?v=ODFZJd2f9X8,ODFZJd2f9X8,4S
Amazon sign 2,https://www.youtube.com/watch?v=4--6iRQ6-7A,4--6iRQ6-7A,5S
Amazon sign 1,https://www.youtube.com/watch?v=KqdHyxm3XDA,KqdHyxm3XDA,5S
5G,https://www.youtube.com/watch?v=WGp_XsdMsp8,WGp_XsdMsp8,3S
Shiv Sena,https://www.youtube.com/watch?v=WGvrtl9p1eY,WGvrtl9p1eY,3S
"Samajwadi Party, SP",https://www.youtube.com/watch?v=oQZt_Mg6WFQ,oQZt_Mg6WFQ,4S
"Rashtriya Janta Dal, RJD sign 2",https://www.youtube.com/watch?v=woo5-4amwJ0,woo5-4amwJ0,3S
"Rashtriya Janta Dal, RJD sign 1",https://www.youtube.com/watch?v=RLYcKEP4af0,RLYcKEP4af0,4S
"Rashtriya Janata Dal, RJD sign 3",https://www.youtube.com/watch?v=QX2YCbSelwo,QX2YCbSelwo,6S
opposition,https://www.youtube.com/watch?v=atIObXII22k,atIObXII22k,2S
"Nationalist Congress Party, NCP sign 2",https://www.youtube.com/watch?v=he8ICzchdmA,he8ICzchdmA,4S
"Nationalist Congress Party, NCP sign 1",https://www.youtube.com/watch?v=C201-UUFUDg,C201-UUFUDg,5S
"Lok Janshakti Party, LJP",https://www.youtube.com/watch?v=01THMylW6Mw,01THMylW6Mw,4S
"Left Demrocatic Front, LDF",https://www.youtube.com/watch?v=W8978OLdbx0,W8978OLdbx0,3S
"Janta Dal United, JD U",https://www.youtube.com/watch?v=RKMKhsFem98,RKMKhsFem98,4S
"Jammu and Kashmir Peoples Democratic Party, JKPDP, PDP",https://www.youtube.com/watch?v=RaTUMGgYYTY,RaTUMGgYYTY,5S
"Indian National Congress, Congress, INC",https://www.youtube.com/watch?v=YjFFLGIxdsw,YjFFLGIxdsw,3S
"Communist Party of India, CPI",https://www.youtube.com/watch?v=3aJtWIMsFx8,3aJtWIMsFx8,4S
"Bharatiya Janata Party, BJP sign 5",https://www.youtube.com/watch?v=7JdpsRQl8eY,7JdpsRQl8eY,4S
"Bharatiya Janata Party, BJP sign 4",https://www.youtube.com/watch?v=2vUvW-0XfUE,2vUvW-0XfUE,4S
"Bharatiya Janata Party, BJP sign 3",https://www.youtube.com/watch?v=0AW9acHJhNI,0AW9acHJhNI,3S
"Bharatiya Janata Party, BJP sign 2",https://www.youtube.com/watch?v=oNLS4rBETd8,oNLS4rBETd8,4S
"Bharatiya Janata Party, BJP sign 1",https://www.youtube.com/watch?v=l8Aq3ttf3lk,l8Aq3ttf3lk,3S
"Bahujan Samaj Party, BSP",https://www.youtube.com/watch?v=s5kbd2DCqpk,s5kbd2DCqpk,4S
"All India Trinamool Congress, AITC, TMC",https://www.youtube.com/watch?v=yYXL6MOhLUo,yYXL6MOhLUo,4S
"Aam Aadmi Party, AAP sign 2",https://www.youtube.com/watch?v=bGGgKRLRngQ,bGGgKRLRngQ,6S
"Aam Aadmi Party, AAP sign 1",https://www.youtube.com/watch?v=0klM2u7dV9M,0klM2u7dV9M,4S
"upper division clerk, UDC",https://www.youtube.com/watch?v=V2xejNSSroM,V2xejNSSroM,4S
stepfather,https://www.youtube.com/watch?v=jVTBWE4fJio,jVTBWE4fJio,24S
separated,https://www.youtube.com/watch?v=gcu_pB2VV3Y,gcu_pB2VV3Y,35S
propose,https://www.youtube.com/watch?v=AKEA2Efcf-c,AKEA2Efcf-c,38S
newsreader,https://www.youtube.com/watch?v=6BxN42ZQweM,6BxN42ZQweM,8S
"lower division clerk, LDC",https://www.youtube.com/watch?v=jk-q6T9ioJw,jk-q6T9ioJw,4S
love marriage,https://www.youtube.com/watch?v=CPitVthnjH4,CPitVthnjH4,15S
live in relationship,https://www.youtube.com/watch?v=029K-cKlcPI,029K-cKlcPI,17S
"LGBT Lesbian, Gay, Bisexual and Transgender",https://www.youtube.com/watch?v=Im4SINoSEog,Im4SINoSEog,35S
hawker sign,https://www.youtube.com/watch?v=dQMbnTMaARA,dQMbnTMaARA,7S
hawker explanation,https://www.youtube.com/watch?v=PGbVUlqDu1A,PGbVUlqDu1A,14S
hairdresser,https://www.youtube.com/watch?v=bpK_n3OqDDw,bpK_n3OqDDw,9S
great grandson,https://www.youtube.com/watch?v=YvnXtd5elNc,YvnXtd5elNc,13S
great grandmother,https://www.youtube.com/watch?v=N3pb79qnVYU,N3pb79qnVYU,15S
great grandfather,https://www.youtube.com/watch?v=BOptXSFN6H8,BOptXSFN6H8,15S
great grandaughter,https://www.youtube.com/watch?v=WU3ggwzWK1c,WU3ggwzWK1c,13S
father in law wife s father,https://www.youtube.com/watch?v=qn4Hst_qhek,qn4Hst_qhek,5S
father in law husband s father,https://www.youtube.com/watch?v=xuxJyUtWXiI,xuxJyUtWXiI,5S
farmer,https://www.youtube.com/watch?v=n6E2BSLUAb4,n6E2BSLUAb4,4S
"employee, worker",https://www.youtube.com/watch?v=jeHDb6bJlxg,jeHDb6bJlxg,5S
divorce sign 2,https://www.youtube.com/watch?v=nbkbCijmXrk,nbkbCijmXrk,4S
divorce sign 1,https://www.youtube.com/watch?v=cw_LKMVolQI,cw_LKMVolQI,5S
cashier,https://www.youtube.com/watch?v=WwBcOjPsadM,WwBcOjPsadM,5S
break up,https://www.youtube.com/watch?v=JF3O2TZwvk4,JF3O2TZwvk4,13S
bandit,https://www.youtube.com/watch?v=ydrwkZHu9wQ,ydrwkZHu9wQ,6S
arranged marriage,https://www.youtube.com/watch?v=32bnZzOpyVQ,32bnZzOpyVQ,11S
Sonipat,https://www.youtube.com/watch?v=mLAU6a3B4u0,mLAU6a3B4u0,5S
Sign Language Day,https://www.youtube.com/watch?v=REjALEhtu5U,REjALEhtu5U,5S
Shaheed Bhagat Singh sign 2,https://www.youtube.com/watch?v=je8iJ0Ui4Eo,je8iJ0Ui4Eo,4S
Shaheed Bhagat Singh sign 1,https://www.youtube.com/watch?v=5I1pHPEIJxY,5I1pHPEIJxY,4S
Shah Rukh Khan,https://www.youtube.com/watch?v=cNqa5CDlzHI,cNqa5CDlzHI,4S
Red Fort,https://www.youtube.com/watch?v=yulNaWExQ1M,yulNaWExQ1M,4S
Rashtrapati Bhawan,https://www.youtube.com/watch?v=WMAlevI4WmM,WMAlevI4WmM,6S
Rann of Kutch,https://www.youtube.com/watch?v=lH8CUR6TUNc,lH8CUR6TUNc,6S
Qutub Minar,https://www.youtube.com/watch?v=EPd7EL8NuvA,EPd7EL8NuvA,4S
Panipat,https://www.youtube.com/watch?v=2Ha8eNmKzh8,2Ha8eNmKzh8,7S
Onam sign 2,https://www.youtube.com/watch?v=43qeExEx_MU,43qeExEx_MU,4S
Onam sign 1,https://www.youtube.com/watch?v=MHWcH_RNBm4,MHWcH_RNBm4,4S
Mercedes Benz,https://www.youtube.com/watch?v=9fXpXAMUNvo,9fXpXAMUNvo,6S
Karnal,https://www.youtube.com/watch?v=swG4TyB3Nwk,swG4TyB3Nwk,9S
International Week of the Deaf,https://www.youtube.com/watch?v=DMCl5hPozRY,DMCl5hPozRY,9S
"International Sign, International Sign Language",https://www.youtube.com/watch?v=2n1iwb6O4u8,2n1iwb6O4u8,4S
International Sign sign and explanation,https://www.youtube.com/watch?v=CJVOh305Mxc,CJVOh305Mxc,15S
Deaflympics sign and explanation,https://www.youtube.com/watch?v=wXWBhEyAS6g,wXWBhEyAS6g,12S
Deaflympics sign 1,https://www.youtube.com/watch?v=eKKXv_38bhU,eKKXv_38bhU,4S
Chhatrapati Shivaji Terminus formerly Victoria Terminus,https://www.youtube.com/watch?v=G1LmlH1Egy0,G1LmlH1Egy0,6S
Char Minar,https://www.youtube.com/watch?v=4x1ptujpYik,4x1ptujpYik,5S
turban,https://www.youtube.com/watch?v=T7_DTlt1500,T7_DTlt1500,5S
"tops, studs earrings",https://www.youtube.com/watch?v=5YMFoKmkzWA,5YMFoKmkzWA,4S
tight fitting clothes,https://www.youtube.com/watch?v=QejjrLQKSNM,QejjrLQKSNM,5S
"sports shoes, sneakers, trainers, athletic shoes",https://www.youtube.com/watch?v=B6MS4BOsUsU,B6MS4BOsUsU,4S
"sneakers, sports shoes, trainers",https://www.youtube.com/watch?v=iXFGnSTPL2g,iXFGnSTPL2g,5S
"shoelace, lace  shoestring",https://www.youtube.com/watch?v=O0W19pecGDs,O0W19pecGDs,4S
rain coat,https://www.youtube.com/watch?v=1wRoPJIQ_lg,1wRoPJIQ_lg,4S
rag cloth,https://www.youtube.com/watch?v=uhFpQrgaZFs,uhFpQrgaZFs,19S
pony tail hair style,https://www.youtube.com/watch?v=kyjwJwIPvwI,kyjwJwIPvwI,3S
mustache,https://www.youtube.com/watch?v=EOApdABVAdk,EOApdABVAdk,5S
"jutti, mojri",https://www.youtube.com/watch?v=zqZYTTv9h5s,zqZYTTv9h5s,5S
hoops earrings,https://www.youtube.com/watch?v=71LQ4ndmUB4,71LQ4ndmUB4,4S
hijab,https://www.youtube.com/watch?v=vSrQsuNAdRU,vSrQsuNAdRU,4S
"heels, stilettos footwear",https://www.youtube.com/watch?v=Zbpmla07moI,Zbpmla07moI,5S
"hairstyles, hairdos",https://www.youtube.com/watch?v=1Rpzf28igag,1Rpzf28igag,7S
"hairband, headband",https://www.youtube.com/watch?v=EJJPkaaG8-8,EJJPkaaG8-8,4S
