Perpendicular,https://www.youtube.com/watch?v=OrrlfNA40zg,OrrlfNA40zg
Statlonary Wave,https://www.youtube.com/watch?v=-ntsKq84BZI,-ntsKq84BZI
Gas Equation,https://www.youtube.com/watch?v=ShXISzBU1Ug,ShXISzBU1Ug
Anticlockwise,https://www.youtube.com/watch?v=wqrZVsLOR_A,wqrZVsLOR_A
Average,https://www.youtube.com/watch?v=GGBp_AxOgjE,GGBp_AxOgjE
Clockwise,https://www.youtube.com/watch?v=JRE6SRmb_yI,JRE6SRmb_yI
Amount,https://www.youtube.com/watch?v=2yARXoO8Nrg,2yARXoO8Nrg
Number System,https://www.youtube.com/watch?v=EXSLF0azSNs,EXSLF0azSNs
Distance,https://www.youtube.com/watch?v=HrYfUg6i8DY,HrYfUg6i8DY
Anticlockwise,https://www.youtube.com/watch?v=PerHf9tanw0,PerHf9tanw0
Lew _ Rule,https://www.youtube.com/watch?v=BSezNX5k4dA,BSezNX5k4dA
Screw Guage,https://www.youtube.com/watch?v=bUybAkPWQH0,bUybAkPWQH0
Centrifugal,https://www.youtube.com/watch?v=40AA6WkT-Ys,40AA6WkT-Ys
Total Energy,https://www.youtube.com/watch?v=y89shn98vQo,y89shn98vQo
Equal,https://www.youtube.com/watch?v=dZLD3z1uC54,dZLD3z1uC54
Zero Error,https://www.youtube.com/watch?v=QOXSBvW5Pds,QOXSBvW5Pds
Altitude,https://www.youtube.com/watch?v=FnTehW6ik-Y,FnTehW6ik-Y
Slower,https://www.youtube.com/watch?v=6jQ0I8KDlHg,6jQ0I8KDlHg
Angle,https://www.youtube.com/watch?v=nS9YfFqJct0,nS9YfFqJct0
Minimum,https://www.youtube.com/watch?v=KP83EtWUOqQ,KP83EtWUOqQ
Neutral,https://www.youtube.com/watch?v=-ZJNHmctH-g,-ZJNHmctH-g
Capacity,https://www.youtube.com/watch?v=3sX8OzIgyIc,3sX8OzIgyIc
Negative Error,https://www.youtube.com/watch?v=K6ef6wLNV6A,K6ef6wLNV6A
Formuia,https://www.youtube.com/watch?v=B0wM7GT2PKU,B0wM7GT2PKU
Acceleration,https://www.youtube.com/watch?v=56068bo3XzU,56068bo3XzU
Vertical,https://www.youtube.com/watch?v=uU562ik7UXU,uU562ik7UXU
S.I Unit,https://www.youtube.com/watch?v=Evw-przGUxo,Evw-przGUxo
Octal,https://www.youtube.com/watch?v=SPqwUnfpXvg,SPqwUnfpXvg
Caicuiation,https://www.youtube.com/watch?v=cZBoXXZqXT0,cZBoXXZqXT0
Uniform,https://www.youtube.com/watch?v=CowXY9IdbxA,CowXY9IdbxA
Weight,https://www.youtube.com/watch?v=yILMZMP70c0,yILMZMP70c0
Difference,https://www.youtube.com/watch?v=08E4Dr0zyKk,08E4Dr0zyKk
Density,https://www.youtube.com/watch?v=i5D0tObXY54,i5D0tObXY54
Displacement,https://www.youtube.com/watch?v=enZ-JZqbhk8,enZ-JZqbhk8
Depth,https://www.youtube.com/watch?v=039-5dIML0I,039-5dIML0I
Unit,https://www.youtube.com/watch?v=SJJSpU8MFDs,SJJSpU8MFDs
Ratio,https://www.youtube.com/watch?v=kYDVQir2UDk,kYDVQir2UDk
Positive Error,https://www.youtube.com/watch?v=CGNDUJWk96I,CGNDUJWk96I
Least Count,https://www.youtube.com/watch?v=AwsLVn18lwo,AwsLVn18lwo
Compare,https://www.youtube.com/watch?v=JDFAUSbxIhk,JDFAUSbxIhk
Velocity,https://www.youtube.com/watch?v=CTZLTOTcRtg,CTZLTOTcRtg
Negligible,https://www.youtube.com/watch?v=zG_P--gEuOU,zG_P--gEuOU
Binary,https://www.youtube.com/watch?v=SYNNpD0n0U0,SYNNpD0n0U0
Speed,https://www.youtube.com/watch?v=H6hAtqg32n8,H6hAtqg32n8
Horizontal,https://www.youtube.com/watch?v=A-OYsPfNlNA,A-OYsPfNlNA
Quantity,https://www.youtube.com/watch?v=aTk3A6yTmIA,aTk3A6yTmIA
Measurement,https://www.youtube.com/watch?v=gK-FT0qEvnw,gK-FT0qEvnw
Decrease,https://www.youtube.com/watch?v=WHhRVTU1Lcs,WHhRVTU1Lcs
Hexadecimal,https://www.youtube.com/watch?v=qGXvLJud7iE,qGXvLJud7iE
Accurate,https://www.youtube.com/watch?v=rJjNfXvVaaY,rJjNfXvVaaY
Area,https://www.youtube.com/watch?v=7rvnsRkA5WU,7rvnsRkA5WU
Vernier Caliper,https://www.youtube.com/watch?v=vasldMsoKDg,vasldMsoKDg
Centripetal,https://www.youtube.com/watch?v=o2drDly41iw,o2drDly41iw
Zero Correction,https://www.youtube.com/watch?v=_9fyR8lD1Uo,_9fyR8lD1Uo
Random,https://www.youtube.com/watch?v=KeXpYtzYCGo,KeXpYtzYCGo
Decimal,https://www.youtube.com/watch?v=QvuS8pyY2a0,QvuS8pyY2a0
Equation,https://www.youtube.com/watch?v=ZQXv3lFCkp8,ZQXv3lFCkp8
Size,https://www.youtube.com/watch?v=HSL4JTtYSXk,HSL4JTtYSXk
Anguiar Velocity,https://www.youtube.com/watch?v=MsWnmwlUBik,MsWnmwlUBik
Infinity,https://www.youtube.com/watch?v=DKuMCtyj8ik,DKuMCtyj8ik
Pyramid,https://www.youtube.com/watch?v=h7wUxp1gTSo,h7wUxp1gTSo
Brown,https://www.youtube.com/watch?v=dQ30qulPHvE,dQ30qulPHvE
Indigo,https://www.youtube.com/watch?v=0fdRLmUIlZE,0fdRLmUIlZE
Paraboia,https://www.youtube.com/watch?v=ZxZ2fjCAzWg,ZxZ2fjCAzWg
Violet,https://www.youtube.com/watch?v=yr0Mkvkfmi8,yr0Mkvkfmi8
Pink,https://www.youtube.com/watch?v=7zKiKasH-ec,7zKiKasH-ec
Green,https://www.youtube.com/watch?v=wwQV7dGvw0s,wwQV7dGvw0s
Plane,https://www.youtube.com/watch?v=_-U30DSj-t0,_-U30DSj-t0
Orange,https://www.youtube.com/watch?v=DlyWuMwYeVc,DlyWuMwYeVc
Cone,https://www.youtube.com/watch?v=A4WC9h-V7gg,A4WC9h-V7gg
Round,https://www.youtube.com/watch?v=QQJQeK3IU4o,QQJQeK3IU4o
White,https://www.youtube.com/watch?v=XOqFl-yg95M,XOqFl-yg95M
Yellow,https://www.youtube.com/watch?v=6sQeR9LXn-U,6sQeR9LXn-U
Cube,https://www.youtube.com/watch?v=aqiZxNaI6Fs,aqiZxNaI6Fs
Cuboid,https://www.youtube.com/watch?v=PY0YclnIXl8,PY0YclnIXl8
Blue,https://www.youtube.com/watch?v=N6zCu36_1xI,N6zCu36_1xI
Black,https://www.youtube.com/watch?v=QRTZR4dcC6k,QRTZR4dcC6k
Red,https://www.youtube.com/watch?v=8NqmODtSLgI,8NqmODtSLgI
Cylinder,https://www.youtube.com/watch?v=82w5E_szSfs,82w5E_szSfs
Circle,https://www.youtube.com/watch?v=CcX4eD-UArI,CcX4eD-UArI
Grey,https://www.youtube.com/watch?v=0JIsxA88oss,0JIsxA88oss
Sphere,https://www.youtube.com/watch?v=SEVIbuIk3AU,SEVIbuIk3AU
Rectangle,https://www.youtube.com/watch?v=gwhvOC8EWh8,gwhvOC8EWh8
Triangle,https://www.youtube.com/watch?v=x7Gd1PNDGj4,x7Gd1PNDGj4
Spiral,https://www.youtube.com/watch?v=BiqToLUGbec,BiqToLUGbec
Square,https://www.youtube.com/watch?v=zupZnldqNbE,zupZnldqNbE
Poiygon,https://www.youtube.com/watch?v=d-sK3-jKMIs,d-sK3-jKMIs
Day,https://www.youtube.com/watch?v=EmUsRBX9664,EmUsRBX9664
Litre,https://www.youtube.com/watch?v=bEe0Ch0biSU,bEe0Ch0biSU
Second,https://www.youtube.com/watch?v=rduuYRHkDtw,rduuYRHkDtw
Caiorie,https://www.youtube.com/watch?v=R5k5q5laIfk,R5k5q5laIfk
Mile,https://www.youtube.com/watch?v=5vSILe--brU,5vSILe--brU
Millimetre,https://www.youtube.com/watch?v=TftELGOtnLM,TftELGOtnLM
Ohw,https://www.youtube.com/watch?v=bEmiFY64B3c,bEmiFY64B3c
Millilitre,https://www.youtube.com/watch?v=WKPkIP9yP4s,WKPkIP9yP4s
Minute,https://www.youtube.com/watch?v=EDW7RoRvZOg,EDW7RoRvZOg
Centimetre,https://www.youtube.com/watch?v=rNyD10XoXcU,rNyD10XoXcU
Year,https://www.youtube.com/watch?v=a9th81iiE2M,a9th81iiE2M
Kilogram,https://www.youtube.com/watch?v=Q4JcKkId3Aw,Q4JcKkId3Aw
Centigram,https://www.youtube.com/watch?v=TqSyQEAlkU8,TqSyQEAlkU8
Ampere,https://www.youtube.com/watch?v=n3G0WQd5il8,n3G0WQd5il8
Newton,https://www.youtube.com/watch?v=dhy4BOXYtEs,dhy4BOXYtEs
Metre,https://www.youtube.com/watch?v=18Os6IiQRes,18Os6IiQRes
Ceisius,https://www.youtube.com/watch?v=lcw-m4_hZUY,lcw-m4_hZUY
Degree(O),https://www.youtube.com/watch?v=ocJHUZkUA1E,ocJHUZkUA1E
Hour,https://www.youtube.com/watch?v=-5p4hn8J87A,-5p4hn8J87A
Voit,https://www.youtube.com/watch?v=KicV8fyFj2U,KicV8fyFj2U
Jouie,https://www.youtube.com/watch?v=b8ZOlo8oXbQ,b8ZOlo8oXbQ
Month,https://www.youtube.com/watch?v=iNldnD33t8M,iNldnD33t8M
Keivin,https://www.youtube.com/watch?v=zoM2D2UeE18,zoM2D2UeE18
Milligram,https://www.youtube.com/watch?v=mn1rYKlKYt4,mn1rYKlKYt4
Light Year,https://www.youtube.com/watch?v=jKw2bzJc-NY,jKw2bzJc-NY
Watt,https://www.youtube.com/watch?v=p5Fbfjwa6lo,p5Fbfjwa6lo
Gram,https://www.youtube.com/watch?v=9Iq8DWRoeJA,9Iq8DWRoeJA
Who,https://www.youtube.com/watch?v=267RgFdcIM8,267RgFdcIM8
Kinetic Energy,https://www.youtube.com/watch?v=qnlNXXR-M7c,qnlNXXR-M7c
Semi Solld,https://www.youtube.com/watch?v=1NNgGxZWunM,1NNgGxZWunM
Atom,https://www.youtube.com/watch?v=Moi8EgQo6rE,Moi8EgQo6rE
Projectile Motion,https://www.youtube.com/watch?v=CCLHQe8fETs,CCLHQe8fETs
Uniform Motion,https://www.youtube.com/watch?v=UXoVPWIYL4k,UXoVPWIYL4k
Energy,https://www.youtube.com/watch?v=BPXMuyXJai8,BPXMuyXJai8
Charge,https://www.youtube.com/watch?v=JMtHA6p6bgM,JMtHA6p6bgM
Rotational,https://www.youtube.com/watch?v=qrQAkUxy0KE,qrQAkUxy0KE
Air Poliution,https://www.youtube.com/watch?v=_YZmHbnrcmM,_YZmHbnrcmM
Proton,https://www.youtube.com/watch?v=wcvifjsKYo0,wcvifjsKYo0
Solld,https://www.youtube.com/watch?v=E1n5hTCulCg,E1n5hTCulCg
Liquid,https://www.youtube.com/watch?v=EBdRrVvw25g,EBdRrVvw25g
Circular Motion,https://www.youtube.com/watch?v=0kr-oJWV_wI,0kr-oJWV_wI
Non,https://www.youtube.com/watch?v=hTjWdQrM-LY,hTjWdQrM-LY
Electron,https://www.youtube.com/watch?v=IAqSm0HcDDI,IAqSm0HcDDI
Technoiogy,https://www.youtube.com/watch?v=EVLxRwi3cNY,EVLxRwi3cNY
Nuclear Reactor,https://www.youtube.com/watch?v=4RTN56hfFTM,4RTN56hfFTM
Vaccum,https://www.youtube.com/watch?v=K8Se1Eiyqq8,K8Se1Eiyqq8
Potential Energy,https://www.youtube.com/watch?v=Qs2XJTA7LWU,Qs2XJTA7LWU
Rotational Motion,https://www.youtube.com/watch?v=EXdh8IAeyUk,EXdh8IAeyUk
Wind Energy,https://www.youtube.com/watch?v=R3s7Vetdseg,R3s7Vetdseg
Neutron,https://www.youtube.com/watch?v=syVYgoc2dUI,syVYgoc2dUI
Non,https://www.youtube.com/watch?v=jfqgCBnOy3Y,jfqgCBnOy3Y
Force,https://www.youtube.com/watch?v=4kKAKsQ5mGU,4kKAKsQ5mGU
Work,https://www.youtube.com/watch?v=ezlHYwdmu_c,ezlHYwdmu_c
Nucleus,https://www.youtube.com/watch?v=GtNAGLonyLA,GtNAGLonyLA
Uitravioiet Ray,https://www.youtube.com/watch?v=F_zWSg0n04A,F_zWSg0n04A
Molecuie,https://www.youtube.com/watch?v=OrOlKiBzVAY,OrOlKiBzVAY
Wind,https://www.youtube.com/watch?v=GWE16XtuLOE,GWE16XtuLOE
Frictional Force,https://www.youtube.com/watch?v=7ViTNBqzX6o,7ViTNBqzX6o
Motion,https://www.youtube.com/watch?v=kglFBS70qFM,kglFBS70qFM
Gas,https://www.youtube.com/watch?v=7ehztIhH_uA,7ehztIhH_uA
Infrared Ray,https://www.youtube.com/watch?v=tKdTQmBRJks,tKdTQmBRJks
Translation Of Motion,https://www.youtube.com/watch?v=Dom49pxvY-M,Dom49pxvY-M
Molecuiar Motion,https://www.youtube.com/watch?v=GN8ge3CZFWE,GN8ge3CZFWE
Osclllatory Motion,https://www.youtube.com/watch?v=F-aZRY9C6HY,F-aZRY9C6HY
Plasma,https://www.youtube.com/watch?v=bJ9buqJpT-8,bJ9buqJpT-8
Gamma Ray,https://www.youtube.com/watch?v=8rbvjjFfIPQ,8rbvjjFfIPQ
Phyaical Balance,https://www.youtube.com/watch?v=bq0BIQJzsbY,bq0BIQJzsbY
Nuclear Energy,https://www.youtube.com/watch?v=jVWOCjBjwfo,jVWOCjBjwfo
X ,https://www.youtube.com/watch?v=TLf8Uvxntpg,TLf8Uvxntpg
Energymeter,https://www.youtube.com/watch?v=k0jZGXF0xNY,k0jZGXF0xNY
Power,https://www.youtube.com/watch?v=5pVbyAyMows,5pVbyAyMows
Random Motion,https://www.youtube.com/watch?v=R-fKz1aaXRI,R-fKz1aaXRI
Transformation Of Energy,https://www.youtube.com/watch?v=3TNpBwr-Cxo,3TNpBwr-Cxo
Sotar,https://www.youtube.com/watch?v=ZTyOfVeFBgA,ZTyOfVeFBgA
Temperature,https://www.youtube.com/watch?v=_ok_Ke5qnV8,_ok_Ke5qnV8
Cillnical Thermometer,https://www.youtube.com/watch?v=Ai8GHDxnOzE,Ai8GHDxnOzE
Calorimeter,https://www.youtube.com/watch?v=TwD2W_F22dE,TwD2W_F22dE
Geyser,https://www.youtube.com/watch?v=_vpJKqAQ_u8,_vpJKqAQ_u8
Extermal Combustion Engine,https://www.youtube.com/watch?v=XzFGTYxVrW0,XzFGTYxVrW0
Bio Energy,https://www.youtube.com/watch?v=pr_5nYeLFKc,pr_5nYeLFKc
Carburetor,https://www.youtube.com/watch?v=DwrOgyG1P7E,DwrOgyG1P7E
Speclfic Heat,https://www.youtube.com/watch?v=-oLpcbfuNIc,-oLpcbfuNIc
Cold,https://www.youtube.com/watch?v=LdB-xdR0WlM,LdB-xdR0WlM
Soiar Energy,https://www.youtube.com/watch?v=dNrwv9tT8qY,dNrwv9tT8qY
Intermal Combustion Engine,https://www.youtube.com/watch?v=wgb8ncghBN4,wgb8ncghBN4
Thermal Energy,https://www.youtube.com/watch?v=5lUAbnLn8YU,5lUAbnLn8YU
Solld Fueis,https://www.youtube.com/watch?v=4oV0XT2-nKE,4oV0XT2-nKE
Biomass,https://www.youtube.com/watch?v=_uvEsXwbAKw,_uvEsXwbAKw
Freexing,https://www.youtube.com/watch?v=wq4yQ4OdJ5U,wq4yQ4OdJ5U
Thermometer,https://www.youtube.com/watch?v=CfRFZ0IFp3Y,CfRFZ0IFp3Y
Matural Gas,https://www.youtube.com/watch?v=UksWdbYQW2k,UksWdbYQW2k
Sunlight,https://www.youtube.com/watch?v=GvfT7dP2zhk,GvfT7dP2zhk
Thermostat,https://www.youtube.com/watch?v=UGFkd_LTNW0,UGFkd_LTNW0
Liquid Fueis,https://www.youtube.com/watch?v=CYE_fagx7yo,CYE_fagx7yo
Thermal,https://www.youtube.com/watch?v=LdEwOck6U_w,LdEwOck6U_w
Ernission,https://www.youtube.com/watch?v=TING64HUZ2k,TING64HUZ2k
Geothermal Energy,https://www.youtube.com/watch?v=N1sRspbhlk8,N1sRspbhlk8
Fossll Fueis,https://www.youtube.com/watch?v=P6e7z3qKweg,P6e7z3qKweg
Fllarment,https://www.youtube.com/watch?v=uCxNvB_ULoA,uCxNvB_ULoA
Redlation,https://www.youtube.com/watch?v=4jSr_zyFag0,4jSr_zyFag0
Change In Temperature,https://www.youtube.com/watch?v=Xt6ujzVtikU,Xt6ujzVtikU
Heat Engine,https://www.youtube.com/watch?v=HSVMcyMhWvI,HSVMcyMhWvI
Hot,https://www.youtube.com/watch?v=mdv4f8f7JpQ,mdv4f8f7JpQ
Heat,https://www.youtube.com/watch?v=XR2EElHLeWE,XR2EElHLeWE
Change In State,https://www.youtube.com/watch?v=W5yf-VHdSsg,W5yf-VHdSsg
Oil,https://www.youtube.com/watch?v=biAm9EJuH8w,biAm9EJuH8w
Hydrautic Press,https://www.youtube.com/watch?v=iLLV5LaC4e4,iLLV5LaC4e4
Water,https://www.youtube.com/watch?v=5FSC6Og1RBQ,5FSC6Og1RBQ
Diesel,https://www.youtube.com/watch?v=4aB00bo7A5M,4aB00bo7A5M
Hydro Electricity,https://www.youtube.com/watch?v=dmDV7FGfc0E,dmDV7FGfc0E
Hydroiogy,https://www.youtube.com/watch?v=bYyLAeq4yNY,bYyLAeq4yNY
Tldal Energy,https://www.youtube.com/watch?v=0ijcVXYEvY8,0ijcVXYEvY8
Liquid,https://www.youtube.com/watch?v=34sT1CE0Zog,34sT1CE0Zog
Water Poltution,https://www.youtube.com/watch?v=FkJ_uBF9n88,FkJ_uBF9n88
Capltlary Tube,https://www.youtube.com/watch?v=MyFCxLg44HY,MyFCxLg44HY
Lubrication Oil,https://www.youtube.com/watch?v=xEKHtFeWzSM,xEKHtFeWzSM
Bolling Point,https://www.youtube.com/watch?v=FX4qWqaO0aE,FX4qWqaO0aE
Refrigerator,https://www.youtube.com/watch?v=OCDSqlCaWlA,OCDSqlCaWlA
Huid Pressure,https://www.youtube.com/watch?v=BTWoG55D4ns,BTWoG55D4ns
Petrol,https://www.youtube.com/watch?v=eH_v5Kwbkx8,eH_v5Kwbkx8
Hydrautic Lift,https://www.youtube.com/watch?v=D2w1j6MXK-s,D2w1j6MXK-s
Humldlty,https://www.youtube.com/watch?v=UDCvZbi5eMw,UDCvZbi5eMw
Melting Point,https://www.youtube.com/watch?v=WoCa7_MyCog,WoCa7_MyCog
Hydro Energy,https://www.youtube.com/watch?v=e9pXePHQJnM,e9pXePHQJnM
Osmosis,https://www.youtube.com/watch?v=3Rn7sqmjgWo,3Rn7sqmjgWo
Sink,https://www.youtube.com/watch?v=DtVx1FUTYaA,DtVx1FUTYaA
Hydrautic Brake,https://www.youtube.com/watch?v=zskDexexPRo,zskDexexPRo
Stearn Engine,https://www.youtube.com/watch?v=5nM7nJBkrvA,5nM7nJBkrvA
Poltution,https://www.youtube.com/watch?v=Xds_c4kK0UQ,Xds_c4kK0UQ
Electromagnet,https://www.youtube.com/watch?v=LIZdSKzcc7c,LIZdSKzcc7c
Wire,https://www.youtube.com/watch?v=tsqJawtVivw,tsqJawtVivw
Colllsion,https://www.youtube.com/watch?v=299nspHeeag,299nspHeeag
Ammeter,https://www.youtube.com/watch?v=MhUpw_qPCHU,MhUpw_qPCHU
Bad Conductor,https://www.youtube.com/watch?v=clwF6d-MIBw,clwF6d-MIBw
Transformer,https://www.youtube.com/watch?v=Sb7r4EnLG-A,Sb7r4EnLG-A
Generator,https://www.youtube.com/watch?v=qouHxEWVK2w,qouHxEWVK2w
Compass,https://www.youtube.com/watch?v=6xUFRFEzi4Y,6xUFRFEzi4Y
Electrode,https://www.youtube.com/watch?v=A4s4g4tpDwQ,A4s4g4tpDwQ
Battery,https://www.youtube.com/watch?v=UuYeKt00J9s,UuYeKt00J9s
Dry Cell,https://www.youtube.com/watch?v=S5iQxTVeKNE,S5iQxTVeKNE
Electrical Festor,https://www.youtube.com/watch?v=QKEuQ32GLNc,QKEuQ32GLNc
Wattmeter,https://www.youtube.com/watch?v=T7afcYzRNU0,T7afcYzRNU0
Potentiometer,https://www.youtube.com/watch?v=54Y12afDi_M,54Y12afDi_M
Posltive,https://www.youtube.com/watch?v=MONtOZhRgek,MONtOZhRgek
Gatvanometer,https://www.youtube.com/watch?v=vVGXtFbW5RI,vVGXtFbW5RI
Bar Megnet,https://www.youtube.com/watch?v=gKyJmtZ6JZY,gKyJmtZ6JZY
Bttractive Force,https://www.youtube.com/watch?v=0ETSwMTLaac,0ETSwMTLaac
Attraction,https://www.youtube.com/watch?v=DHr0LlZd0cs,DHr0LlZd0cs
Megnet,https://www.youtube.com/watch?v=CuOhMZjaUS8,CuOhMZjaUS8
South Poie,https://www.youtube.com/watch?v=nejz8c9gkFE,nejz8c9gkFE
Eletromegtive Force,https://www.youtube.com/watch?v=KEhIkzsFVhk,KEhIkzsFVhk
Electric Apptiarices,https://www.youtube.com/watch?v=tAVnVRAbkz8,tAVnVRAbkz8
Voitmeter,https://www.youtube.com/watch?v=Iiz4Zy_pAGA,Iiz4Zy_pAGA
Negative,https://www.youtube.com/watch?v=oj-FbF4iU5M,oj-FbF4iU5M
Stequp Trans Formor,https://www.youtube.com/watch?v=LVelMSPoeIk,LVelMSPoeIk
Stapdoun Transformer,https://www.youtube.com/watch?v=QhgyOz4p-iM,QhgyOz4p-iM
Copper Wire,https://www.youtube.com/watch?v=__cUle3-80c,__cUle3-80c
Repulsive Force,https://www.youtube.com/watch?v=Eoz8FUQDCKY,Eoz8FUQDCKY
Static Electricity,https://www.youtube.com/watch?v=NiXOVcIQU7g,NiXOVcIQU7g
Switch,https://www.youtube.com/watch?v=sq2CV6RjGtA,sq2CV6RjGtA
Flug Point,https://www.youtube.com/watch?v=uu93d2sk9F0,uu93d2sk9F0
Electrical Energy,https://www.youtube.com/watch?v=-2_NUxX4PVA,-2_NUxX4PVA
Fuse,https://www.youtube.com/watch?v=guhzTYs8TN8,guhzTYs8TN8
Electric Charge,https://www.youtube.com/watch?v=42CmhRt0ANs,42CmhRt0ANs
Conductor,https://www.youtube.com/watch?v=6l6GxuCUthA,6l6GxuCUthA
North Poie,https://www.youtube.com/watch?v=CXzmFPBwjzs,CXzmFPBwjzs
Bulb,https://www.youtube.com/watch?v=KoixXkIyiUM,KoixXkIyiUM
Eletromegnetic Wave,https://www.youtube.com/watch?v=A0fQyTZj4Mk,A0fQyTZj4Mk
Current,https://www.youtube.com/watch?v=wC9iVMmSTeE,wC9iVMmSTeE
Direct Current,https://www.youtube.com/watch?v=HdtJulX0Koo,HdtJulX0Koo
Fliament,https://www.youtube.com/watch?v=r83lka7D8KM,r83lka7D8KM
Light,https://www.youtube.com/watch?v=QMEYstHkpA0,QMEYstHkpA0
Alternate Current,https://www.youtube.com/watch?v=LashuTkELEo,LashuTkELEo
Magnetism,https://www.youtube.com/watch?v=W9OUQR3I6nU,W9OUQR3I6nU
Poie,https://www.youtube.com/watch?v=CRdSfDtdSj8,CRdSfDtdSj8
Fioid,https://www.youtube.com/watch?v=k9oluMAfSqg,k9oluMAfSqg
Division,https://www.youtube.com/watch?v=QTSZAgSMfio,QTSZAgSMfio
Key,https://www.youtube.com/watch?v=JabTaO_zQ-M,JabTaO_zQ-M
Exhaust Pump,https://www.youtube.com/watch?v=TihAh8jvRTs,TihAh8jvRTs
Machines,https://www.youtube.com/watch?v=7LWzbtBSOi0,7LWzbtBSOi0
Maximum,https://www.youtube.com/watch?v=Zs0aCR0psKg,Zs0aCR0psKg
Absorption,https://www.youtube.com/watch?v=c05vX2BcjUs,c05vX2BcjUs
Opposition,https://www.youtube.com/watch?v=fkLpcQzVV20,fkLpcQzVV20
Experiment,https://www.youtube.com/watch?v=m_rnnhVnHZo,m_rnnhVnHZo
Perfect,https://www.youtube.com/watch?v=LFzg2ex5OPs,LFzg2ex5OPs
Created,https://www.youtube.com/watch?v=NJuhUVHvXi4,NJuhUVHvXi4
Heavier,https://www.youtube.com/watch?v=O-o5XXFpqEY,O-o5XXFpqEY
Pressure,https://www.youtube.com/watch?v=HvwdD5t8Llo,HvwdD5t8Llo
Wax,https://www.youtube.com/watch?v=zultm2vBHws,zultm2vBHws
Complete,https://www.youtube.com/watch?v=1wVR6wsoIfw,1wVR6wsoIfw
External,https://www.youtube.com/watch?v=NYWcVvZIlwY,NYWcVvZIlwY
Intemal,https://www.youtube.com/watch?v=0FBxONNRvlg,0FBxONNRvlg
Rapldly,https://www.youtube.com/watch?v=XOHJjemMcW8,XOHJjemMcW8
Requirement,https://www.youtube.com/watch?v=lub1H0EZwws,lub1H0EZwws
Mathematical,https://www.youtube.com/watch?v=6nV_USsOh4w,6nV_USsOh4w
Adhesive,https://www.youtube.com/watch?v=iRZbZObhJ9g,iRZbZObhJ9g
Irreversible,https://www.youtube.com/watch?v=Rwtcr4Lp9TQ,Rwtcr4Lp9TQ
Increase,https://www.youtube.com/watch?v=CjZKfMv3QsA,CjZKfMv3QsA
Action,https://www.youtube.com/watch?v=AjWZkexuKVI,AjWZkexuKVI
Rubber,https://www.youtube.com/watch?v=5GbIspbaNZA,5GbIspbaNZA
Apparatus,https://www.youtube.com/watch?v=N1J4iPzvFDY,N1J4iPzvFDY
Control,https://www.youtube.com/watch?v=m4qwdzErX5g,m4qwdzErX5g
Distribute,https://www.youtube.com/watch?v=5T4-x5twTKo,5T4-x5twTKo
Chain Reaction,https://www.youtube.com/watch?v=5pXM8FVyL7Y,5pXM8FVyL7Y
Verification,https://www.youtube.com/watch?v=mFfYVeyQOWA,mFfYVeyQOWA
Filter Pump,https://www.youtube.com/watch?v=bBzWwcYyMK8,bBzWwcYyMK8
Mixture,https://www.youtube.com/watch?v=nfWUOZrRSQQ,nfWUOZrRSQQ
Physics,https://www.youtube.com/watch?v=xlb5E0TnGtM,xlb5E0TnGtM
Individual,https://www.youtube.com/watch?v=p5sMB8Y4p7A,p5sMB8Y4p7A
Parachute,https://www.youtube.com/watch?v=cSyNdG5W6i0,cSyNdG5W6i0
Simultaneous,https://www.youtube.com/watch?v=1yd8COXSRrg,1yd8COXSRrg
Artificial,https://www.youtube.com/watch?v=0F_szwrQs1g,0F_szwrQs1g
Material,https://www.youtube.com/watch?v=FOXxYHFHzto,FOXxYHFHzto
Bimetallic,https://www.youtube.com/watch?v=BnIXdnAD2EA,BnIXdnAD2EA
Period,https://www.youtube.com/watch?v=gRI_3iZrN5U,gRI_3iZrN5U
Upward,https://www.youtube.com/watch?v=5oJk09B7YN4,5oJk09B7YN4
Kientical,https://www.youtube.com/watch?v=ueNkV6ktC4g,ueNkV6ktC4g
Interval,https://www.youtube.com/watch?v=8pXV8kLacAI,8pXV8kLacAI
Observation,https://www.youtube.com/watch?v=SVIuCiTrn_8,SVIuCiTrn_8
Contraction,https://www.youtube.com/watch?v=JxEGnvLxNu4,JxEGnvLxNu4
Concurrent,https://www.youtube.com/watch?v=l3rjbQ5M6xg,l3rjbQ5M6xg
Strength,https://www.youtube.com/watch?v=zrf_bkZG9_E,zrf_bkZG9_E
Particular,https://www.youtube.com/watch?v=_WJFCAKQNOk,_WJFCAKQNOk
Conservation,https://www.youtube.com/watch?v=joYn4YE3jFg,joYn4YE3jFg
Rest,https://www.youtube.com/watch?v=6vWqgLivxJg,6vWqgLivxJg
Application,https://www.youtube.com/watch?v=-0XujLX2_9I,-0XujLX2_9I
Automobiles,https://www.youtube.com/watch?v=oZGsu4mt2e4,oZGsu4mt2e4
Varaiable,https://www.youtube.com/watch?v=VjjImnuWU2A,VjjImnuWU2A
Direct,https://www.youtube.com/watch?v=VBnTbBdLA1M,VBnTbBdLA1M
Deveiopement,https://www.youtube.com/watch?v=Hgv4G60B5Fc,Hgv4G60B5Fc
Erect,https://www.youtube.com/watch?v=3GbJlbAKUy8,3GbJlbAKUy8
Surrounding,https://www.youtube.com/watch?v=zajXjC-yusI,zajXjC-yusI
